,name,invoice,營業地址,統一編號
4721,泰蒝國際有限公司,29011147,高雄市左營區海勝里翠峰路４８號１３樓,29011147
4722,鯊魚咬吐司台北錦州店_寶時食品有限公司,54659760,臺北市中山區江寧里錦州街４１９號,54659760
4723,明翔企業有限公司,53971953,新竹縣湖口鄉勝利路２段１５９號１樓,53971953
4724,普斯企業有限公司,84142159,臺中市西屯區何仁里天水西三街５號,84142159
4725,玅筑建築事務所_玅筑有限公司,53820127,臺中市西屯區上安里上安路１１巷３２－１號１樓,53820127
4726,凱迅行銷有限公司,24517673,高雄市梓官區典寶里公園南街３０號,24517673
4727,香港商雅納國際股份有限公司台灣分公司,54392030,臺北市大安區永康里信義路２段１１８號１１樓之２,54392030
4728,津棧食品有限公司,24650643,彰化縣彰化市延平里文心街１８號１樓,24650643
4729,JC CLUB_川鼎毅咖啡館,40883680,臺南市東　區裕農里東寧路５２８號,40883680
4730,光呈國際開發有限公司,53804246,臺中市北屯區后庄里新興路２―３號１樓,53804246
4731,Sammi Thai_洒洣泰股份有限公司,43849075,臺北市信義區興雅里忠孝東路５段３１巷１８弄７號１樓,43849075
4732,日鑫自助餐_大鼎小吃店,14389880,桃園市桃園區龍安里２鄰龍安街１５０－３號１樓,14389880
4733,LA TERRE_大地烘焙有限公司,53123092,臺北市大安區敦安里仁愛路４段１１２巷２３號,53123092
4734,上慶房屋企劃社,14289995,臺中市北屯區松勇里北屯路５２９號１樓,14289995
4735,安暉企業有限公司,22115104,臺中市潭子區潭陽里興華一路１６５號１樓,22115104
4736,軒綸興業有限公司,23185985,臺中市北　區長青里武漢街１６號１樓,23185985
4737,昶亨實業股份有限公司,23663846,高雄市前鎮區明孝里和義街１７號１樓,23663846
4738,豪乘企業股份有限公司,23884236,臺北市中山區圓山里中山北路３段５５巷４號２樓,23884236
4739,健銨科技股份有限公司,23970794,桃園市龜山區嶺頂里萬壽路二段３４１號６樓,23970794
4740,天祐綠能股份有限公司,24456768,臺北市士林區前港里後港街１４３號,24456768
4741,宇瀚電子科技有限公司,25147109,新北市三重區永德里永德街３７號,25147109
4742,暮伊韓國服飾精品,26338268,臺北市松山區松基里復興北路２３１巷８號,26338268
4743,喬盈開發有限公司,27878306,高雄市鳥松區仁美里１鄰美山路１０１―２號,27878306
4744,泓安貿易有限公司,27915512,臺中市后里區后里里５鄰甲后路１段３９７號,27915512
4745,柏貿電子企業有限公司,28044578,桃園市桃園區大豐里樹仁一街６７號６樓,28044578
4746,承德堂文化事業有限公司,28678967,臺北市大安區義安里敦化南路２段６７號１１樓,28678967
4747,美商天龍國際圖書股份有限公司台灣分公司,28970745,臺北市中正區黎明里重慶南路１段１０３號１樓,28970745
4748,盛利行銷有限公司,29030881,臺北市松山區慈祐里八德路４段６５０號９樓之２５,29030881
4749,某公司,29074965,臺北市大同區建泰里南京西路８０號,29074965
4750,煜豐工程行,45628674,臺中市后里區眉山里３鄰公安路２６７―５號１樓,45628674
4751,九崧有限公司,5004912,臺北市中正區汀州路１段２８３號６樓之１,5004912
4752,皇璽處女蟳婚宴會館_鴻門餐飲股份有限公司,53303708,臺中市西屯區惠來里惠文路７７８號,53303708
4753,福氣韓國炸雞Chicken in Bok & Beer_三三餐飲有限公司,53354895,臺北市松山區敦化里市民大道４段１４９號,53354895
4754,富邑家建築事業有限公司,53472561,臺中市南屯區文心里大英街１０２巷１號１樓,53472561
4755,昭臺股份有限公司,55848542,臺中市神岡區北庄里中山路１１８８號,55848542
4756,明銳科技有限公司,70434676,高雄市楠梓區翠屏里德民路３５６巷６０弄１４號５樓之２,70434676
4757,青致實業有限公司,70727321,桃園市龜山區大湖里復興一路４７３號,70727321
4758,福摩莎纖維股份有限公司,79980871,桃園市龜山區新嶺里紅寶七街５號１樓,79980871
4759,願通科技股份有限公司,80559415,桃園市大園區後厝里１０鄰坡堵２９―２２號,80559415
4760,荒野休閒有限公司,80729896,臺中市西屯區何厝里四川路１５６號１樓,80729896
4761,天芝有限公司,84072885,臺中市太平區宜欣里宜昌東路１１２號,84072885
4762,駿景旅行社有限公司,84276950,臺北市中山區康樂里長春路４０號１０樓之６,84276950
4763,典容國際有限公司,84956014,臺北市松山區精忠里敦化北路２０７號３樓之１,84956014
4764,楠豐機械股份有限公司,85813582,高雄市鳥松區坔埔里福德路８８號１樓,85813582
4765,津路國際股份有限公司,86484341,臺北市大同區承德路３段５８號１２樓之２,86484341
4766,鼎川營造股份有限公司,88701858,臺北市中山區聚盛里民生東路１段２５號１０樓之１９,88701858
4767,磐龍不動產顧問有限公司,89200537,新北市板橋區大觀路３段２７１號３樓,89200537
4768,國民魚丸料理店,99064928,高雄市新興區新江里林森一路２４１－１號,99064928
4769,思博多媒體工作室,99433211,桃園市桃園區長德里１６鄰愛九街４８號１樓,99433211
4770,(麓屋日本料理)麓屋食品店,10331866,臺北市中山區中央里松江路１２３巷８號１樓,10331866
4771,普洋電信企業行,10785199,高雄市三民區安泰里北平二街１２號５樓,10785199
4772,豐成食品股份有限公司,53594678,高雄市三民區安邦里察哈爾二街７巷１９弄２號４樓,53594678
4773,順鑫工程有限公司,53862272,桃園市桃園區新埔里慈文路２０號,53862272
4774,牛車園生鮮超市_田員有限公司,24206066,臺南市東　區南聖里裕農路７６６號１樓,24206066
4775,絃澅國際影音有限公司,53400223,臺中市北屯區軍功里東山路一段２２０巷１００號１樓,53400223
4776,明月廣告設計有限公司,53955314,臺北市大同區蓬萊里昌吉街２６號１樓,53955314
4777,小淘氣當家親子教育用品店,10601565,基隆市暖暖區碇和里源遠路１５０號,10601565
4778,美商遠見國際工程有限公司臺灣分公司,53668592,高雄市苓雅區苓中里海邊路２８號７樓之１,53668592
4779,正揚電子有限公司,54053496,新北市汐止區樟樹里新台五路一段３５號（１樓）,54053496
4780,尚頤藥業股份有限公司,25097425,新北市板橋區德翠里２５鄰龍泉街５４巷３號５樓,25097425
4781,CH.SWAG_欣姿服裝行,1514576,臺北市信義區松山路１１９巷２２號１樓,1514576
4782,雅虎翻譯社,26371343,臺北市中正區黎明里忠孝西路１段４１號１１樓之９,26371343
4783,品河有限公司,25063255,臺南市北　區大興里公園路５７４號,25063255
4784,永慶不動產台中七期大墩加盟店_安邦不動產經紀業有限公司,24596867,臺中市北屯區新平里中清路２段７１５號１樓,24596867
4785,魔比丫手機配件屋_順凱科技企業社,26617108,桃園市蘆竹區錦中里１鄰南崁路２３９號１樓,26617108
4786,新東京國際地產股份有限公司,54180388,臺北市中山區力行里復興北路４８號１２樓,54180388
4787,7-11_李建興企業社,37871990,新北市汐止區保新里大同路３段６１９號７樓之１,37871990
4788,千業消防有限公司,54352678,臺北市士林區義信里承德路四段１８７號６樓,54352678
4789,具體國際貿易股份有限公司,24825593,臺中市南屯區向心里向心南路９５４號２樓,24825593
4790,老魯記餐飲實業社,38713730,高雄市苓雅區奏捷里福德三路２５９號１樓,38713730
4791,Riposo 驛.咖啡_宏晟珈啡有限公司,54650141,臺北市中正區南福里羅斯福路２段４８巷３號,54650141
4792,美至佳辦公家具有限公司,24847864,臺中市南　區和平里復興路２段３０―２２號９樓,24847864
4793,鼎工坊_西湖市場第85號攤,38618074,臺北市內湖區西湖里內湖路一段２８５號２樓,38618074
4794,雁羚行銷實業有限公司,42673534,臺中市西　區藍興里三民路１段１０３號７樓之２,42673534
4795,STAY shisha@Bar_允允企業社,38705936,高雄市鼓山區明誠里文信路２２９號,38705936
4796,享念味餐飲店,42179549,桃園市桃園區瑞慶里莊一街６６號１樓,42179549
4797,安立雅實業有限公司,54724241,新北市板橋區港尾里中正路３３２號１１樓之６,54724241
4798,村宇工程行,26149007,新竹縣芎林鄉上山村２鄰文德路２０６巷２１號１樓,26149007
4799,奇豐國際精品科技有限公司,24640603,桃園市八德區大發里和平路７７２巷２４號,24640603
4800,映像彩色沖印有限公司,22829714,高雄市楠梓區金田里加昌路１７７號,22829714
4801,加比電子企業股份有限公司,23247700,桃園市中壢區青埔里高鐵站前西路２段１１２號,23247700
4802,蒿慶資訊有限公司,23648938,高雄市左營區菜公里文自路５２２號５樓,23648938
4803,精彩火鍋股份有限公司,24491195,臺北市中山區江寧里民權東路３段４號１８樓,24491195
4804,(漁莊圓和風定食)漁莊圓有限公司,25026750,臺中市大里區長榮里２９鄰德芳南路３００號,25026750
4805,全亞洲國際廣告股份有限公司,25040649,臺南市中西區淺草里中正路１８４號１樓,25040649
4806,奇詮科技有限公司,27305758,桃園市平鎮區福林里中豐路山頂段１９１號１樓,27305758
4807,蝶麗司有限公司,27405074,臺南市安平區國平里郡平路１４３號１樓,27405074
4808,鈞宜有限公司,27419979,彰化縣彰化市磚磘里彰草路４６７―１５號,27419979
4809,歐文斯生物科技有限公司,27835200,臺北市大安區光信里信義路４段３４１號８樓,27835200
4810,建嘉光學股份有限公司,27955393,臺北市內湖區紫陽里文德路１７１巷３弄２４號５樓,27955393
4811,佛緣國際實業股份有限公司,28228647,臺中市南屯區同心里文心路１段２１２號１４樓之１,28228647
4812,英屬蓋曼群島商艾科思達亞洲多媒體股份有限公司台灣分公司,28432253,臺北市大安區義安里信義路４段１８４號１１樓,28432253
4813,馳訊科技有限公司,28687086,臺北市中山區中庄里吉林路２００巷２６號３樓,28687086
4814,(BLACK AS CHOCOLATE)白伊惡魔有限公司,28705486,臺北市松山區吉祥里八德路４段１２３號２樓之４,28705486
4815,靝宇珍科技股份有限公司,28785544,桃園市桃園區中山里泰昌十一街３１號３樓,28785544
4816,(卡地亞家飾)卡地亞國際貿易有限公司,29106299,新北市林口區仁愛里文化一路一段１０５號,29106299
4817,實得實業股份有限公司,45059321,桃園市中壢區永光里民權路２段１４７號,45059321
4818,隆和國際貿易有限公司,53068491,臺中市龍井區新東里８鄰新興路２２巷１弄６號,53068491
4819,京悅金網有限公司,70618370,臺北市士林區福順里重慶北路４段７９號２樓之６,70618370
4820,伊咖生活有限公司,75970669,桃園市平鎮區湧豐里工業一路１４―９號３樓,75970669
4821,美利信當舖,77491525,臺北市中正區永功里和平西路２段８號,77491525
4822,利維科技股份有限公司,80252724,新北市三重區過田里三寧街１０號４樓,80252724
4823,哥大設計股份有限公司,80684363,臺北市信義區興雅里忠孝東路５段３１巷１８弄１９號２樓,80684363
4824,上上詠建材有限公司,84663100,桃園市楊梅區仁美里永美路８５號１樓,84663100
4825,歐昌實業股份有限公司,84911523,臺北市中山區正義里長安東路１段６３號３樓,84911523
4826,興隆營造股份有限公司,86357268,南投縣草屯鎮雙冬里中正路雙十巷９號１樓,86357268
4827,永穎工程有限公司,89315806,臺中市北　區文莊里１０鄰中清路１段７９號６樓,89315806
4828,金沙假日大飯店股份有限公司,89426021,金門縣金沙鎮汶沙里后浦頭１３５號地下一樓,89426021
4829,三能建裝室內裝修設計股份有限公司,89453027,臺北市信義區五全里永吉路３０２號５樓之４,89453027
4830,富焌空調設備有限公司,89990906,高雄市大寮區拷潭里拷潭路１６３之７號１１樓,89990906
4831,禾澧股份有限公司,96875803,桃園市中壢區仁愛里榮民南路２１０號,96875803
4832,廣縉國際有限公司,97027032,臺中市北屯區水景里景和街１５１號,97027032
4833,石妃珠寶銀樓有限公司,97128290,臺北市松山區慶城街６－３號４樓之２,97128290
4834,鈺晃股份有限公司,97226145,桃園市楊梅區瑞塘里福羚路７２號３樓,97226145
4835,亮成纖維股份有限公司,97326355,臺北市大同區鄰江里民族西路２５７號１樓,97326355
4836,力群文化事業有限公司,97406391,桃園市桃園區武陵里復興路９９號１７樓之１,97406391
4837,超動力網路館,10041395,宜蘭縣羅東鎮賢文里興東路９３號２樓,10041395
4838,永美汽車股份有限公司－斗六分公司(太子汽車),12183742,臺北市大安區敦化南路２段３９號１４樓,12183742
4839,永美汽車股份有限公司,12183742,臺北市大安區敦化南路２段３９號１４樓,12183742
4840,法臣汽車有限公司,12625037,桃園市桃園區光興里信一街１號,12625037
4841,翰龍科技有限公司,12634351,臺南市東　區虎尾里東成街４８號１樓,12634351
4842,伊利曼國際有限公司,12682705,臺北市大安區龍淵里辛亥路２段１０９號１樓,12682705
4843,台興水電工程有限公司,12741916,新北市新店區中興里北新路１段１０號４樓之２,12741916
4844,香港阿杜國際餐飲集團_新阿杜風味有限公司,12822213,臺中市南屯區溝墘里文心路１段５３８－１及５３８－２號１至３樓,12822213
4845,恰克飛魚多媒體設計有限公司,53998209,雲林縣虎尾鎮新興里光復路４４３號２樓,53998209
4846,君心建設有限公司,27271053,臺中市太平區光隆里１鄰光明路４３號１樓,27271053
4847,宸堃營造有限公司,80442149,新北市板橋區成和里金門街３１巷１５號５樓,80442149
4848,統寶建設有限公司,27288483,臺南市東　區崇文里崇德十七街１２６巷３７號１樓,27288483
4849,明碁企業社,14797160,臺中市大雅區上雅里雅環路２段２５５巷３１號１樓,14797160
4850,致昕清潔有限公司,28311624,臺中市北屯區大德里雷中街５６號,28311624
4851,倈倈飲食店,37817928,桃園市桃園區汴洲里春日路１１４６號１樓,37817928
4852,均豪開發建設有限公司,53884873,高雄市左營區菜公里重立路３７１號,53884873
4853,禾鈿行銷有限公司,53730982,臺北市內湖區西湖里瑞光路５８３巷２１號５樓之５,53730982
4854,黑白設計工程有限公司,54883866,臺中市西屯區何明里大有街１６０號１樓,54883866
4855,來客多媒體工作室,41193494,宜蘭縣羅東鎮信義里０１０鄰林場路１２號１樓,41193494
4856,源仁號,37894939,新北市新莊區立基里中平路１２４號,37894939
4857,菁英娛樂國際有限公司,54842850,新北市板橋區香丘里中山路１段２８５號（１樓）,54842850
4858,安妮聲音網路科技股份有限公司,54831354,新北市中和區碧河里建一路５號,54831354
4859,拓維國際有限公司,42760853,桃園市蘆竹區錦中里南崁路一段８３號１１樓之３,42760853
4860,萬寶國際實業有限公司,53529065,臺北市信義區廣居里忠孝東路五段４１２號１４樓之６,53529065
4861,焜鴻工程有限公司,28620136,高雄市前鎮區瑞昌里瑞隆路１９４巷２弄２２號３樓,28620136
4862,逸品砂鍋品粥小吃部,37882201,新北市新店區福德里中正路３４９－１號,37882201
4863,臺灣醫資通有限公司,28533463,新北市新莊區化成里化成路１７０號１樓,28533463
4864,五花馬水餃館漢口店_千金裘有限公司,45880634,臺中市西屯區何福里漢口路２段１３６號,45880634
4865,深cafe深咖啡_深邃咖啡店,31874921,臺北市信義區廣居里虎林街１４３號１樓,31874921
4866,川騰汽車商行,50612820,桃園市中壢區普忠里普忠路２１２號,50612820
4867,嘿嘿羊肉爐_嘿嘿羊餐坊,42508726,臺北市松山區民有里民生東路３段１１３巷７弄１７號１樓,42508726
4868,永達機械有限公司,45897403,臺南市仁德區成功里保華路２６５巷２１弄４２號１樓,45897403
4869,馬口設計企業社,14896936,宜蘭縣五結鄉大吉村大吉東路２６－１２號,14896936
4870,冠輝印刷品設計股份有限公司,16329634,新北市中和區中原里立德街２６巷１８弄８號,16329634
4871,安室美股份有限公司,16412921,桃園市龜山區文化里文化二路３８－１５號２樓,16412921
4872,某房地產廣告公司,16659584,嘉義市西　區港坪里永樂五街１６號１樓,16659584
4873,亨達科技股份有限公司,16782424,臺北市中山區朱園里松江路１０１號９樓,16782424
4874,堂家科技有限公司,16824276,高雄市仁武區灣內里鳳仁路１００號,16824276
4875,新曜機械有限公司,16967983,臺中市太平區成功里０１７鄰成功路２９巷１７號,16967983
4876,九龍光電股份有限公司,22350867,桃園市龍潭區三和里楊銅路１段１１５號,22350867
4877,大榞企業有限公司,23653559,高雄市左營區福山里文學路３８４號１樓,23653559
4878,庭軒食府股份有限公司,24345150,新北市汐止區拱北里汐萬路二段２２８巷３１弄１２８號２樓,24345150
4879,訊利有限公司,24364141,臺北市大安區敦煌里仁愛路４段３００巷２６弄７號２樓,24364141
4880,蒼浩國際有限公司,25006179,新北市林口區麗林里文化二路１段９６巷１３號９樓,25006179
4881,翰杰光電有限公司,25033247,臺中市豐原區西安里中正路４６５號１樓,25033247
4882,遠峰開發有限公司,27426731,新北市汐止區保安里大同路三段３９８號,27426731
4883,湯姆瑪莉整合行銷有限公司,27743687,新北市三重區光田里興華街６８號４樓,27743687
4884,昭和年代餐飲開發有限公司,28922478,臺中市北　區淡溝里英才路３３３號３樓,28922478
4885,盛強工程有限公司,28961133,新北市板橋區福壽里三民路２段２０４―６號１樓,28961133
4886,萌亞國際有限公司,29027773,高雄市苓雅區美田里青年一路２５１號,29027773
4887,永豐自動化有限公司,29091633,彰化縣彰化市南瑤里２１鄰天祥路３８巷２３號,29091633
4888,恭鼎工程有限公司,29097263,屏東縣潮州鎮光華里７鄰南京路７１號１樓（僅供辦公室使用）,29097263
4889,誠嘉通訊有限公司,29114050,新北市瑞芳區明燈路３段１０２號,29114050
4890,幸福菓子烘焙坊,30274337,新北市永和區永貞里福和路１４９號,30274337
4891,零距離空間設計有限公司,53349248,新北市土城區金城里金城路３段２６號２樓,53349248
4892,正記藥業有限公司,53478848,臺中市西　區昇平里華美街１３５號４樓之２,53478848
4893,台灣金蝶軟體有限公司,53530915,臺北市中山區松江路２７３號１２樓之７,53530915
4894,禮賢國際整合行銷有限公司,53556013,新北市永和區福和里永利路５４－１號,53556013
4895,漢娜股份有限公司,53699309,新北市新莊區思源里００１鄰思源路３８號５樓,53699309
4896,厚生製藥廠股份有限公司,58310904,彰化縣彰化市和調里中山路３段１１９號,58310904
4897,超宇健康事業股份有限公司,70374683,新北市永和區協和里永和路１段６７號８樓之１,70374683
4898,康銘國際科技顧問股份有限公司,70597431,桃園市中壢區五福里民族路２８２號５樓,70597431
4899,勇力營造股份有限公司,70677722,新北市板橋區海山里民生路１段３３號１６樓之２,70677722
4900,裕豐汽車商行,73846928,新竹市東　區前溪里９鄰中華路１段７８巷１８弄５７號１樓,73846928
4901,東益五金行,77566736,臺中市東　區東英里樂業路４７１號１樓,77566736
4902,聖翰實業股份有限公司                                                            ,79848183,臺北市松山區富錦街８號４樓之３,79848183
4903,川前企業有限公司,80041910,桃園市楊梅區新榮里新榮路１４３巷４號,80041910
4904,榮立國際股份有限公司,80060774,桃園市中壢區普忠里普忠路２５９號,80060774
4905,榮祥國際有限公司,80538566,臺北市松山區吉祥里南京東路５段５２號４樓,80538566
4906,逸軒大飯店企業股份有限公司,84423566,臺東縣卑南鄉溫泉村龍泉路５３巷３號,84423566
4907,琦明電工有限公司,84619581,新竹市東　區境福街２０１巷５０之４號,84619581
4908,怡正實業有限公司,84936622,臺北市中山區正得里長安東路１段１６號９樓３室,84936622
4909,長家營造工程股份有限公司,85910281,高雄市三民區安吉里民族一路８０號２０樓之２,85910281
4910,世倫電鍍實業股份有限公司,86654302,新北市新店區寶高路６０之２號１樓,86654302
4911,清心飲料店忠明店_忠明冷飲店,8833152,臺中市北　區健行里西屯路１段４２０號,8833152
4912,一原資訊有限公司,89457121,臺北市萬華區全德里萬大路２７６號１樓,89457121
4913,宏麗營造有限公司,89920682,屏東縣屏東市永安里建興南路２８號１６樓之３,89920682
4914,好格貿易有限公司(SHERBERT),9433719,臺北市內湖區湖元里陽光街３４５巷５號４樓,9433719
4915,鉅佳設計工程有限公司,9457269,臺北市大安區敦安里信義路４段１８７號８樓,9457269
4916,三多仕廣告股份有限公司,96921497,臺北市中山區江寧里民權東路３段１０號１０樓之１,96921497
4917,僑聯興業有限公司,97015887,彰化縣員林市三和里合作街７７號２樓,97015887
4918,展燁機械股份有限公司,97203570,嘉義縣溪口鄉溪西村中正路２５８號,97203570
4919,亞太整合國際股份有限公司,97436851,臺北市萬華區柳鄉里環河南路２段８０號５樓,97436851
4920,羅達國際股份有限公司,12688378,臺北市大同區建明里承德路１段１７號１２樓之４,12688378
4921,紘星有限公司,12794878,新北市板橋區福祿里民族路２７６巷３弄１號,12794878
4922,聯強建設股份有限公司,54267785,臺中市北　區立人里華美街２段２６２號５樓之３,54267785
4923,武霖茶藝有限公司,24601019,臺中市南　區和平里南平路２―１９號１樓,24601019
4924,圓豐精密有限公司,53964030,臺中市大甲區頂店里中山路１段１０６８號,53964030
4925,十方原股份有限公司,53247517,高雄市前金區長興里六合二路１０７―１號地下一層,53247517
4926,義廊餐飲有限公司,42746017,臺中市西屯區何安里西屯路２段９７―２５號１樓,42746017
4927,某公司,43872791,臺北市內湖區港墘里瑞光路２５８巷５１號３樓,43872791
4928,遠大航模有限公司,27345935,臺北市內湖區石潭里南京東路６段３４８號７樓之１,27345935
4929,福氣小吃_福氣商店,99770347,新北市板橋區中山路１段１５８巷６號,99770347
4930,炭火串燒Moibon_繁盛國際餐飲有限公司,55913698,新竹市北　區仁德里仁德街６號１樓,55913698
4931,觀蓮企業有限公司,16210848,桃園市中壢區忠福里培英路１６０號,16210848
4932,鼎三營造有限公司,16381238,臺中市清水區橋頭里民有路１２０巷２２號１樓,16381238
4933,小趙有限公司,16419298,臺中市西屯區潮洋里黎明路２段８１５－３號１樓,16419298
4934,全安保全股份有限公司,16619850,臺北市信義區忠孝東路５段５１０號４樓之２,16619850
4935,葉山國際有限公司,16771643,新北市三重區正安里長壽西街７１號１樓,16771643
4936,威剛實業有限公司,16982669,新北市樹林區坡內里大安路５１４號９樓,16982669
4937,妝點企業行,17051376,新北市板橋區溪崑一街７２巷７號５樓,17051376
4938,創新開發國際有限公司,22563714,彰化縣彰化市中山路２段６２４巷１６－４號,22563714
4939,寶瀧股份有限公司,23910311,臺北市中正區龍福里南昌路１段５９巷６號,23910311
4940,巨吉管理顧問股份有限公司,25120827,新北市新莊區福基里中山路１段６９號９樓,25120827
4941,得智科技貿易有限公司,27416537,新北市樹林區三龍里三俊街６５巷４０弄４號２樓,27416537
4942,綠建築有限公司,27423586,花蓮縣花蓮市民政里４鄰中興路２５２―１號１樓,27423586
4943,大夏科技股份有限公司,27519055,新北市新店區和平里民生路１４５巷１０號１樓,27519055
4944,磐古數位股份有限公司,27526181,新北市新莊區思源里思源路２７號１１樓,27526181
4945,瑞鴻系統科技有限公司,27757387,臺北市大安區正聲里忠孝東路４段２７０號５樓之３,27757387
4946,三德力建設有限公司,28000375,臺北市南港區玉成里南港路３段９９號４樓,28000375
4947,思桂娜化粧品有限公司,28157592,高雄市三民區寶民里九如一路６１號７樓,28157592
4948,福利購國際開發股份有限公司,28473606,臺北市內湖區湖元里瑞光路２６巷３６弄２―１號６樓,28473606
4949,蓮豐股份有限公司,28852466,臺北市中山區新福里農安街１５２號２樓,28852466
4950,渥田企業有限公司,28910959,新北市三重區過田里重陽路１段１號６樓之９,28910959
4951,鼎兌科技有限公司,28952373,臺中市西　區和龍里０２１鄰臺灣大道２段１６號１５樓之３,28952373
4952,楊格服裝有限公司,4477462,臺北市士林區福順里重慶北路４段１３０號１樓,4477462
4953,惠双房屋國光店(美家不動產仲介經紀企業社),45688721,臺中市霧峰區舊正里新豐路８２號,45688721
4954,娘烤好無煙串燒_娘烤好企業有限公司,53496992,臺中市南屯區三厝里向上路３段３７號２樓,53496992
4955,福懋國際貿易股份有限公司,53578240,高雄市三民區安發里懷安街３６號,53578240
4956,中華雲端科技有限公司,53628179,臺中市西屯區何仁里文心路３段２３８號７樓,53628179
4957,五明國際股份有限公司,70350514,臺北市信義區五常里松隆路１０２號１６樓,70350514
4958,正光國際有限公司,79989850,臺中市大里區仁化里１７鄰善化路１７２巷９號１樓,79989850
4959,東石資訊股份有限公司,84366853,臺北市中山區集英里民權西路２０號４樓之１,84366853
4960,名士有限公司,86010132,新北市新莊區福興里五權一路７號７樓之１,86010132
4961,旺發企業有限公司,86313635,新北市永和區中山路１段１７０號１０樓,86313635
4962,(衣蝶百貨-杜蘭朵餐廳)吉兒有限公司,86725806,臺北市中正區光復里博愛路２５號７樓之１３,86725806
4963,欣興園藝景觀有限公司,86764722,苗栗縣南庄鄉田美村１鄰田美１０之１號１樓,86764722
4964,瑞品營造股份有限公司,89357967,雲林縣口湖鄉下崙村漁港路２５號１樓,89357967
4965,綠瓦堤設計有限公司,89432754,高雄市前鎮區竹中里廣東三街４１４號３樓,89432754
4966,歐亞特企業有限公司,89951734,新北市三重區力行路１段５８巷２９號４樓,89951734
4967,呈達科技股份有限公司,9462164,臺北市大安區忠孝東路４段２２３巷５號１１樓之１,9462164
4968,南台通實業有限公司,97319410,臺北市內湖區清白里成功路４段１６７巷１號１２樓之２,97319410
4969,聯航電訊有限公司,12700605,新竹市北　區北門里１６鄰北門街２４４號１樓,12700605
4970,淓勵智權有限公司,53748218,臺北市中山區復華里南京東路３段１０１號４樓,53748218
4971,宏盛邦建設股份有限公司,53548154,臺北市中山區集英里民權西路７０號４樓,53548154
4972,威陞實業有限公司,53184490,新北市五股區興珍里中興路１段２０３巷２號５樓,53184490
4973,艾德華有限公司,53967022,臺中市西屯區何源里３鄰文心路三段３７２號,53967022
4974,睿成煌工程有限公司,53585072,高雄市仁武區八卦里德新街１２１號１樓,53585072
4975,中華聯合節能科技股份有限公司,22635891,基隆市暖暖區過港里過港路１０巷２１８號２樓,22635891
4976,全益成機械有限公司,16737097,南投縣草屯鎮新庄里芬草路２段４０８巷６號,16737097
4977,禾潤不動產有限公司,54115140,桃園市中壢區洽溪里民權路４段５５７巷１號４樓,54115140
4978,翰橙國際有限公司,54240512,臺中市大甲區新美里０１６鄰永順街１２６號１樓,54240512
4979,麵包秀創意烘焙坊,38673821,高雄市鳳山區保安里鳳甲二街１２５巷１６號,38673821
4980,明昇工程有限公司,54354752,臺北市中山區新福里新生北路３段１９巷１７號,54354752
4981,美商菲優立股份有限公司台灣分公司,54375594,新北市板橋區港嘴里雙十路１段１８號６樓,54375594
4982,鉅鑫電信工程有限公司,53200528,新北市鶯歌區永昌里鶯桃路１８２巷９６弄３４號５樓,53200528
4983,上越圖書有限公司,53814103,桃園市平鎮區雙連里陸光路１０巷７８號,53814103
4984,勁利達國際開發有限公司,28180427,臺北市大安區龍圖里信義路３段１２４―３號４樓,28180427
4985,潘新企業有限公司,24783382,臺北市北投區八仙里公館路４１８號２樓,24783382
4986,飛天牛排_冠承餐坊,31692605,新北市汐止區中興里中興路１５０巷８號,31692605
4987,韓媞生技股份有限公司,24957279,臺北市內湖區寶湖里民權東路６段１２３巷２４號９樓,24957279
4988,伊果電影事業有限公司,24750349,新竹縣竹北市聯興里中正西路７９０巷２０號（１樓）,24750349
4989,圓利國際有限公司,53757200,新北市汐止區拱北里汐萬路二段６６巷１３０弄２８號,53757200
4990,DM STORE_大妹衣舖,25543966,臺北市大安區光武里敦化南路１段１９０巷１０號,25543966
4991,皇翔物業管理顧問有限公司,42615346,臺北市士林區德行里德行西路３６號３樓之１４,42615346
4992,老舍茶館股份有限公司,16623658,臺北市松山區吉祥里八德路４段９１巷３弄４３號１樓,16623658
4993,橋成貿易有限公司,16630124,新北市蘆洲區復興里民族路３１４巷５號９樓,16630124
4994,是外桃源茶莊,17538048,臺北市文山區指南路３段３４巷１２號,17538048
4995,暢銷廣告事業有限公司,21211038,新北市新店區復興里建國路２５７號７樓之９,21211038
4996,仲鼎企業股份有限公司,22761046,臺北市南港區中坡南路５號４樓,22761046
4997,開大環保股份有限公司,23308635,高雄市苓雅區正義里建軍路８１巷８２號,23308635
4998,金成豐營造有限公司,23818763,臺南市南　區開南里新建路４７號４樓之１０,23818763
4999,三興興業有限公司,27301818,新北市樹林區圳生里俊興街２３１號,27301818
5000,聯晟數位科技有限公司,27390868,臺中市豐原區富春里中正路２７７巷５號１樓,27390868
5001,豹泉國際投顧有限公司,27464761,臺北市大安區通安里安和路２段７號８樓之１,27464761
5002,喜客喜股份有限公司,27504503,臺北市大安區建倫里安和路１段３５號２樓,27504503
5003,首都貿易有限公司,27524677,新北市中和區碧河里中山路２段３８９號３樓,27524677
5004,弼盛建設有限公司,27563100,臺北市文山區萬盛里興隆路１段８３巷１―１號,27563100
5005,御創通訊有限公司,28149860,臺南市東　區泉南里林森路１段１５１號４樓之１,28149860
5006,華鼎光電股份有限公司,28471712,新北市中和區平河里建三路６６號５樓,28471712
